0	0
0.13	0
0.42	0.01
0.74	0.03
1.06	0.05
1.35	0.08
1.65	0.12
1.95	0.15
2.24	0.19
2.5	0.22
2.76	0.26
3.03	0.27
3.35	0.3
3.63	0.34
3.85	0.37
4.21	0.42
4.46	0.45
4.78	0.49
5.08	0.54
5.48	0.57
5.84	0.61

