                                   *simulacao
                                   DC transfer characteristic  Thu Oct 30 10:09:08  2014
--------------------------------------------------------------------------------
Index   v-sweep         v(10,11)/10     v(12)/10        
--------------------------------------------------------------------------------
31	-1.56900e+01	-5.27284e-10	-7.11517e-01	
32	-1.56800e+01	-5.27264e-10	-7.11517e-01	
33	-1.56700e+01	-5.27244e-10	-7.11517e-01	
34	-1.56600e+01	-5.27224e-10	-7.11517e-01	
35	-1.56500e+01	-5.27204e-10	-7.11517e-01	
36	-1.56400e+01	-5.27184e-10	-7.11517e-01	
37	-1.56300e+01	-5.27164e-10	-7.11517e-01	
38	-1.56200e+01	-5.27144e-10	-7.11517e-01	
39	-1.56100e+01	-5.27124e-10	-7.11517e-01	
40	-1.56000e+01	-5.27104e-10	-7.11517e-01	
41	-1.55900e+01	-5.27084e-10	-7.11517e-01	
42	-1.55800e+01	-5.27064e-10	-7.11517e-01	
43	-1.55700e+01	-5.27044e-10	-7.11517e-01	
44	-1.55600e+01	-5.27024e-10	-7.11517e-01	
45	-1.55500e+01	-5.27004e-10	-7.11517e-01	
46	-1.55400e+01	-5.26984e-10	-7.11517e-01	
47	-1.55300e+01	-5.26964e-10	-7.11517e-01	
48	-1.55200e+01	-5.26944e-10	-7.11517e-01	
49	-1.55100e+01	-5.26924e-10	-7.11517e-01	
50	-1.55000e+01	-5.26904e-10	-7.11517e-01	
51	-1.54900e+01	-5.26884e-10	-7.11517e-01	
52	-1.54800e+01	-5.26864e-10	-7.11517e-01	
53	-1.54700e+01	-5.26844e-10	-7.11517e-01	
54	-1.54600e+01	-5.26824e-10	-7.11517e-01	

Index   v-sweep         v(10,11)/10     v(12)/10        
--------------------------------------------------------------------------------
55	-1.54500e+01	-5.26804e-10	-7.11517e-01	
56	-1.54400e+01	-5.26784e-10	-7.11517e-01	
57	-1.54300e+01	-5.26764e-10	-7.11517e-01	
58	-1.54200e+01	-5.26744e-10	-7.11517e-01	
59	-1.54100e+01	-5.26724e-10	-7.11517e-01	
60	-1.54000e+01	-5.26704e-10	-7.11517e-01	
61	-1.53900e+01	-5.26684e-10	-7.11517e-01	
62	-1.53800e+01	-5.26664e-10	-7.11517e-01	
63	-1.53700e+01	-5.26644e-10	-7.11517e-01	
64	-1.53600e+01	-5.26624e-10	-7.11517e-01	
65	-1.53500e+01	-5.26604e-10	-7.11517e-01	
66	-1.53400e+01	-5.26584e-10	-7.11517e-01	
67	-1.53300e+01	-5.26564e-10	-7.11517e-01	
68	-1.53200e+01	-5.26544e-10	-7.11517e-01	
69	-1.53100e+01	-5.26524e-10	-7.11517e-01	
70	-1.53000e+01	-5.26504e-10	-7.11517e-01	
71	-1.52900e+01	-5.26484e-10	-7.11517e-01	
72	-1.52800e+01	-5.26464e-10	-7.11517e-01	
73	-1.52700e+01	-5.26444e-10	-7.11517e-01	
74	-1.52600e+01	-5.26424e-10	-7.11517e-01	
75	-1.52500e+01	-5.26404e-10	-7.11517e-01	
76	-1.52400e+01	-5.26384e-10	-7.11517e-01	
77	-1.52300e+01	-5.26364e-10	-7.11517e-01	
78	-1.52200e+01	-5.26344e-10	-7.11517e-01	
79	-1.52100e+01	-5.26324e-10	-7.11517e-01	
80	-1.52000e+01	-5.26304e-10	-7.11517e-01	
81	-1.51900e+01	-5.26284e-10	-7.11517e-01	
82	-1.51800e+01	-5.26264e-10	-7.11517e-01	
83	-1.51700e+01	-5.26244e-10	-7.11517e-01	
84	-1.51600e+01	-5.26224e-10	-7.11517e-01	
85	-1.51500e+01	-5.26204e-10	-7.11517e-01	
86	-1.51400e+01	-5.26184e-10	-7.11517e-01	
87	-1.51300e+01	-5.26164e-10	-7.11517e-01	
88	-1.51200e+01	-5.26144e-10	-7.11517e-01	
89	-1.51100e+01	-5.26124e-10	-7.11517e-01	
90	-1.51000e+01	-5.26104e-10	-7.11517e-01	
91	-1.50900e+01	-5.26084e-10	-7.11517e-01	
92	-1.50800e+01	-5.26064e-10	-7.11517e-01	
93	-1.50700e+01	-5.26044e-10	-7.11517e-01	
94	-1.50600e+01	-5.26024e-10	-7.11517e-01	
95	-1.50500e+01	-5.26004e-10	-7.11517e-01	
96	-1.50400e+01	-5.25984e-10	-7.11517e-01	
97	-1.50300e+01	-5.25964e-10	-7.11517e-01	
98	-1.50200e+01	-5.25944e-10	-7.11517e-01	
99	-1.50100e+01	-5.25924e-10	-7.11517e-01	
100	-1.50000e+01	-5.25904e-10	-7.11517e-01	
101	-1.49900e+01	-5.25884e-10	-7.11517e-01	
102	-1.49800e+01	-5.25864e-10	-7.11517e-01	
103	-1.49700e+01	-5.25844e-10	-7.11517e-01	
104	-1.49600e+01	-5.25824e-10	-7.11517e-01	
105	-1.49500e+01	-5.25804e-10	-7.11517e-01	
106	-1.49400e+01	-5.25784e-10	-7.11517e-01	
107	-1.49300e+01	-5.25764e-10	-7.11517e-01	
108	-1.49200e+01	-5.25744e-10	-7.11517e-01	
109	-1.49100e+01	-5.25724e-10	-7.11517e-01	
110	-1.49000e+01	-5.25704e-10	-7.11517e-01	
111	-1.48900e+01	-5.25683e-10	-7.11517e-01	
112	-1.48800e+01	-5.25664e-10	-7.11517e-01	

Index   v-sweep         v(10,11)/10     v(12)/10        
--------------------------------------------------------------------------------
113	-1.48700e+01	-5.25644e-10	-7.11517e-01	
114	-1.48600e+01	-5.25624e-10	-7.11517e-01	
115	-1.48500e+01	-5.25604e-10	-7.11517e-01	
116	-1.48400e+01	-5.25584e-10	-7.11517e-01	
117	-1.48300e+01	-5.25564e-10	-7.11517e-01	
118	-1.48200e+01	-5.25544e-10	-7.11517e-01	
119	-1.48100e+01	-5.25524e-10	-7.11517e-01	
120	-1.48000e+01	-5.25504e-10	-7.11517e-01	
121	-1.47900e+01	-5.25484e-10	-7.11517e-01	
122	-1.47800e+01	-5.25464e-10	-7.11517e-01	
123	-1.47700e+01	-5.25444e-10	-7.11517e-01	
124	-1.47600e+01	-5.25424e-10	-7.11517e-01	
125	-1.47500e+01	-5.25404e-10	-7.11517e-01	
126	-1.47400e+01	-5.25384e-10	-7.11517e-01	
127	-1.47300e+01	-5.25364e-10	-7.11517e-01	
128	-1.47200e+01	-5.25344e-10	-7.11517e-01	
129	-1.47100e+01	-5.25324e-10	-7.11517e-01	
130	-1.47000e+01	-5.25304e-10	-7.11517e-01	
131	-1.46900e+01	-5.25283e-10	-7.11517e-01	
132	-1.46800e+01	-5.25264e-10	-7.11517e-01	
133	-1.46700e+01	-5.25243e-10	-7.11517e-01	
134	-1.46600e+01	-5.25223e-10	-7.11517e-01	
135	-1.46500e+01	-5.25204e-10	-7.11517e-01	
136	-1.46400e+01	-5.25184e-10	-7.11517e-01	
137	-1.46300e+01	-5.25164e-10	-7.11517e-01	
138	-1.46200e+01	-5.25143e-10	-7.11517e-01	
139	-1.46100e+01	-5.25124e-10	-7.11517e-01	
140	-1.46000e+01	-5.25104e-10	-7.11517e-01	
141	-1.45900e+01	-5.25084e-10	-7.11517e-01	
142	-1.45800e+01	-5.25064e-10	-7.11517e-01	
143	-1.45700e+01	-5.25044e-10	-7.11517e-01	
144	-1.45600e+01	-5.25024e-10	-7.11517e-01	
145	-1.45500e+01	-5.25004e-10	-7.11517e-01	
146	-1.45400e+01	-5.24984e-10	-7.11517e-01	
147	-1.45300e+01	-5.24964e-10	-7.11517e-01	
148	-1.45200e+01	-5.24943e-10	-7.11517e-01	
149	-1.45100e+01	-5.24924e-10	-7.11517e-01	
150	-1.45000e+01	-5.24903e-10	-7.11517e-01	
151	-1.44900e+01	-5.24884e-10	-7.11517e-01	
152	-1.44800e+01	-5.24864e-10	-7.11517e-01	
153	-1.44700e+01	-5.24844e-10	-7.11517e-01	
154	-1.44600e+01	-5.24824e-10	-7.11517e-01	
155	-1.44500e+01	-5.24803e-10	-7.11517e-01	
156	-1.44400e+01	-5.24783e-10	-7.11517e-01	
157	-1.44300e+01	-5.24764e-10	-7.11517e-01	
158	-1.44200e+01	-5.24743e-10	-7.11517e-01	
159	-1.44100e+01	-5.24724e-10	-7.11517e-01	
160	-1.44000e+01	-5.24703e-10	-7.11517e-01	
161	-1.43900e+01	-5.24684e-10	-7.11517e-01	
162	-1.43800e+01	-5.24664e-10	-7.11517e-01	
163	-1.43700e+01	-5.24644e-10	-7.11517e-01	
164	-1.43600e+01	-5.24624e-10	-7.11517e-01	
165	-1.43500e+01	-5.24603e-10	-7.11517e-01	
166	-1.43400e+01	-5.24584e-10	-7.11517e-01	
167	-1.43300e+01	-5.24564e-10	-7.11517e-01	
168	-1.43200e+01	-5.24543e-10	-7.11517e-01	
169	-1.43100e+01	-5.24523e-10	-7.11517e-01	
170	-1.43000e+01	-5.24504e-10	-7.11517e-01	

Index   v-sweep         v(10,11)/10     v(12)/10        
--------------------------------------------------------------------------------
171	-1.42900e+01	-5.24484e-10	-7.11517e-01	
172	-1.42800e+01	-5.24463e-10	-7.11517e-01	
173	-1.42700e+01	-5.24443e-10	-7.11517e-01	
174	-1.42600e+01	-5.24424e-10	-7.11517e-01	
175	-1.42500e+01	-5.24403e-10	-7.11517e-01	
176	-1.42400e+01	-5.24383e-10	-7.11517e-01	
177	-1.42300e+01	-5.24363e-10	-7.11517e-01	
178	-1.42200e+01	-5.24344e-10	-7.11517e-01	
179	-1.42100e+01	-5.24324e-10	-7.11517e-01	
180	-1.42000e+01	-5.24303e-10	-7.11517e-01	
181	-1.41900e+01	-5.24283e-10	-7.11517e-01	
182	-1.41800e+01	-5.24263e-10	-7.11517e-01	
183	-1.41700e+01	-5.24243e-10	-7.11517e-01	
184	-1.41600e+01	-5.24224e-10	-7.11517e-01	
185	-1.41500e+01	-5.24203e-10	-7.11517e-01	
186	-1.41400e+01	-5.24183e-10	-7.11517e-01	
187	-1.41300e+01	-5.24163e-10	-7.11517e-01	
188	-1.41200e+01	-5.24143e-10	-7.11517e-01	
189	-1.41100e+01	-5.24124e-10	-7.11517e-01	
190	-1.41000e+01	-5.24103e-10	-7.11517e-01	
191	-1.40900e+01	-5.24083e-10	-7.11517e-01	
192	-1.40800e+01	-5.24063e-10	-7.11517e-01	
193	-1.40700e+01	-5.24043e-10	-7.11517e-01	
194	-1.40600e+01	-5.24023e-10	-7.11517e-01	
195	-1.40500e+01	-5.24003e-10	-7.11517e-01	
196	-1.40400e+01	-5.23984e-10	-7.11517e-01	
197	-1.40300e+01	-5.23963e-10	-7.11517e-01	
198	-1.40200e+01	-5.23943e-10	-7.11517e-01	
199	-1.40100e+01	-5.23923e-10	-7.11517e-01	
200	-1.40000e+01	-5.23903e-10	-7.11517e-01	
201	-1.39900e+01	-5.23883e-10	-7.11517e-01	
202	-1.39800e+01	-5.23863e-10	-7.11517e-01	
203	-1.39700e+01	-5.23843e-10	-7.11517e-01	
204	-1.39600e+01	-5.23823e-10	-7.11517e-01	
205	-1.39500e+01	-5.23803e-10	-7.11517e-01	
206	-1.39400e+01	-5.23783e-10	-7.11517e-01	
207	-1.39300e+01	-5.23763e-10	-7.11517e-01	
208	-1.39200e+01	-5.23743e-10	-7.11517e-01	
209	-1.39100e+01	-5.23723e-10	-7.11517e-01	
210	-1.39000e+01	-5.23703e-10	-7.11517e-01	
211	-1.38900e+01	-5.23683e-10	-7.11517e-01	
212	-1.38800e+01	-5.23663e-10	-7.11517e-01	
213	-1.38700e+01	-5.23643e-10	-7.11517e-01	
214	-1.38600e+01	-5.23623e-10	-7.11517e-01	
215	-1.38500e+01	-5.23603e-10	-7.11517e-01	
216	-1.38400e+01	-5.23583e-10	-7.11517e-01	
217	-1.38300e+01	-5.23563e-10	-7.11517e-01	
218	-1.38200e+01	-5.23543e-10	-7.11517e-01	
219	-1.38100e+01	-5.23523e-10	-7.11517e-01	
220	-1.38000e+01	-5.23503e-10	-7.11517e-01	
221	-1.37900e+01	-5.23483e-10	-7.11517e-01	
222	-1.37800e+01	-5.23463e-10	-7.11517e-01	
223	-1.37700e+01	-5.23443e-10	-7.11517e-01	
224	-1.37600e+01	-5.23423e-10	-7.11517e-01	
225	-1.37500e+01	-5.23403e-10	-7.11517e-01	
226	-1.37400e+01	-5.23383e-10	-7.11517e-01	
227	-1.37300e+01	-5.23363e-10	-7.11517e-01	
228	-1.37200e+01	-5.23343e-10	-7.11517e-01	

Index   v-sweep         v(10,11)/10     v(12)/10        
--------------------------------------------------------------------------------
229	-1.37100e+01	-5.23324e-10	-7.11517e-01	
230	-1.37000e+01	-5.23304e-10	-7.11517e-01	
231	-1.36900e+01	-5.23284e-10	-7.11517e-01	
232	-1.36800e+01	-5.23264e-10	-7.11517e-01	
233	-1.36700e+01	-5.23244e-10	-7.11517e-01	
234	-1.36600e+01	-5.23224e-10	-7.11517e-01	
235	-1.36500e+01	-5.23204e-10	-7.11517e-01	
236	-1.36400e+01	-5.23184e-10	-7.11517e-01	
237	-1.36300e+01	-5.23164e-10	-7.11517e-01	
238	-1.36200e+01	-5.23144e-10	-7.11517e-01	
239	-1.36100e+01	-5.23124e-10	-7.11517e-01	
240	-1.36000e+01	-5.23104e-10	-7.11517e-01	
241	-1.35900e+01	-5.23084e-10	-7.11517e-01	
242	-1.35800e+01	-5.23064e-10	-7.11517e-01	
243	-1.35700e+01	-5.23044e-10	-7.11517e-01	
244	-1.35600e+01	-5.23024e-10	-7.11517e-01	
245	-1.35500e+01	-5.23004e-10	-7.11517e-01	
246	-1.35400e+01	-5.22984e-10	-7.11517e-01	
247	-1.35300e+01	-5.22964e-10	-7.11517e-01	
248	-1.35200e+01	-5.22944e-10	-7.11517e-01	
249	-1.35100e+01	-5.22924e-10	-7.11517e-01	
250	-1.35000e+01	-5.22904e-10	-7.11517e-01	
251	-1.34900e+01	-5.22884e-10	-7.11517e-01	
252	-1.34800e+01	-5.22864e-10	-7.11517e-01	
253	-1.34700e+01	-5.22844e-10	-7.11517e-01	
254	-1.34600e+01	-5.22824e-10	-7.11517e-01	
255	-1.34500e+01	-5.22804e-10	-7.11517e-01	
256	-1.34400e+01	-5.22784e-10	-7.11517e-01	
257	-1.34300e+01	-5.22764e-10	-7.11517e-01	
258	-1.34200e+01	-5.22744e-10	-7.11517e-01	
259	-1.34100e+01	-5.22724e-10	-7.11517e-01	
260	-1.34000e+01	-5.22704e-10	-7.11517e-01	
261	-1.33900e+01	-5.22684e-10	-7.11517e-01	
262	-1.33800e+01	-5.22664e-10	-7.11517e-01	
263	-1.33700e+01	-5.22644e-10	-7.11517e-01	
264	-1.33600e+01	-5.22624e-10	-7.11517e-01	
265	-1.33500e+01	-5.22604e-10	-7.11517e-01	
266	-1.33400e+01	-5.22584e-10	-7.11517e-01	
267	-1.33300e+01	-5.22564e-10	-7.11517e-01	
268	-1.33200e+01	-5.22544e-10	-7.11517e-01	
269	-1.33100e+01	-5.22524e-10	-7.11517e-01	
270	-1.33000e+01	-5.22504e-10	-7.11517e-01	
271	-1.32900e+01	-5.22484e-10	-7.11517e-01	
272	-1.32800e+01	-5.22464e-10	-7.11517e-01	
273	-1.32700e+01	-5.22444e-10	-7.11517e-01	
274	-1.32600e+01	-5.22424e-10	-7.11517e-01	
275	-1.32500e+01	-5.22404e-10	-7.11517e-01	
276	-1.32400e+01	-5.22384e-10	-7.11517e-01	
277	-1.32300e+01	-5.22364e-10	-7.11517e-01	
278	-1.32200e+01	-5.22344e-10	-7.11517e-01	
279	-1.32100e+01	-5.22324e-10	-7.11517e-01	
280	-1.32000e+01	-5.22304e-10	-7.11517e-01	
281	-1.31900e+01	-5.22284e-10	-7.11517e-01	
282	-1.31800e+01	-5.22264e-10	-7.11517e-01	
283	-1.31700e+01	-5.22244e-10	-7.11517e-01	
284	-1.31600e+01	-5.22224e-10	-7.11517e-01	
285	-1.31500e+01	-5.22204e-10	-7.11517e-01	
286	-1.31400e+01	-5.22184e-10	-7.11517e-01	

Index   v-sweep         v(10,11)/10     v(12)/10        
--------------------------------------------------------------------------------
287	-1.31300e+01	-5.22164e-10	-7.11517e-01	
288	-1.31200e+01	-5.22144e-10	-7.11517e-01	
289	-1.31100e+01	-5.22123e-10	-7.11517e-01	
290	-1.31000e+01	-5.22103e-10	-7.11517e-01	
291	-1.30900e+01	-5.22084e-10	-7.11517e-01	
292	-1.30800e+01	-5.22063e-10	-7.11517e-01	
293	-1.30700e+01	-5.22044e-10	-7.11517e-01	
294	-1.30600e+01	-5.22023e-10	-7.11517e-01	
295	-1.30500e+01	-5.22004e-10	-7.11517e-01	
296	-1.30400e+01	-5.21984e-10	-7.11517e-01	
297	-1.30300e+01	-5.21964e-10	-7.11517e-01	
298	-1.30200e+01	-5.21944e-10	-7.11517e-01	
299	-1.30100e+01	-5.21923e-10	-7.11517e-01	
300	-1.30000e+01	-5.21903e-10	-7.11517e-01	
301	-1.29900e+01	-5.21883e-10	-7.11517e-01	
302	-1.29800e+01	-5.21863e-10	-7.11517e-01	
303	-1.29700e+01	-5.21844e-10	-7.11517e-01	
304	-1.29600e+01	-5.21823e-10	-7.11517e-01	
305	-1.29500e+01	-5.21803e-10	-7.11517e-01	
306	-1.29400e+01	-5.21783e-10	-7.11517e-01	
307	-1.29300e+01	-5.21763e-10	-7.11517e-01	
308	-1.29200e+01	-5.21743e-10	-7.11517e-01	
309	-1.29100e+01	-5.21723e-10	-7.11517e-01	
310	-1.29000e+01	-5.21703e-10	-7.11517e-01	
311	-1.28900e+01	-5.21683e-10	-7.11517e-01	
312	-1.28800e+01	-5.21663e-10	-7.11517e-01	
313	-1.28700e+01	-5.21643e-10	-7.11517e-01	
314	-1.28600e+01	-5.21623e-10	-7.11517e-01	
315	-1.28500e+01	-5.21603e-10	-7.11517e-01	
316	-1.28400e+01	-5.21583e-10	-7.11517e-01	
317	-1.28300e+01	-5.21563e-10	-7.11517e-01	
318	-1.28200e+01	-5.21543e-10	-7.11517e-01	
319	-1.28100e+01	-5.21523e-10	-7.11517e-01	
320	-1.28000e+01	-5.21503e-10	-7.11517e-01	
321	-1.27900e+01	-5.21483e-10	-7.11517e-01	
322	-1.27800e+01	-5.21463e-10	-7.11517e-01	
323	-1.27700e+01	-5.21443e-10	-7.11517e-01	
324	-1.27600e+01	-5.21423e-10	-7.11517e-01	
325	-1.27500e+01	-5.21403e-10	-7.11517e-01	
326	-1.27400e+01	-5.21383e-10	-7.11517e-01	
327	-1.27300e+01	-5.21363e-10	-7.11517e-01	
328	-1.27200e+01	-5.21344e-10	-7.11517e-01	
329	-1.27100e+01	-5.21324e-10	-7.11517e-01	
330	-1.27000e+01	-5.21304e-10	-7.11517e-01	
331	-1.26900e+01	-5.21284e-10	-7.11517e-01	
332	-1.26800e+01	-5.21264e-10	-7.11517e-01	
333	-1.26700e+01	-5.21244e-10	-7.11517e-01	
334	-1.26600e+01	-5.21224e-10	-7.11517e-01	
335	-1.26500e+01	-5.21204e-10	-7.11517e-01	
336	-1.26400e+01	-5.21184e-10	-7.11517e-01	
337	-1.26300e+01	-5.21164e-10	-7.11517e-01	
338	-1.26200e+01	-5.21144e-10	-7.11517e-01	
339	-1.26100e+01	-5.21124e-10	-7.11517e-01	
340	-1.26000e+01	-5.21104e-10	-7.11517e-01	
341	-1.25900e+01	-5.21084e-10	-7.11517e-01	
342	-1.25800e+01	-5.21064e-10	-7.11517e-01	
343	-1.25700e+01	-5.21044e-10	-7.11517e-01	
344	-1.25600e+01	-5.21024e-10	-7.11517e-01	

Index   v-sweep         v(10,11)/10     v(12)/10        
--------------------------------------------------------------------------------
345	-1.25500e+01	-5.21004e-10	-7.11517e-01	
346	-1.25400e+01	-5.20984e-10	-7.11517e-01	
347	-1.25300e+01	-5.20964e-10	-7.11517e-01	
348	-1.25200e+01	-5.20944e-10	-7.11517e-01	
349	-1.25100e+01	-5.20924e-10	-7.11517e-01	
350	-1.25000e+01	-5.20904e-10	-7.11517e-01	
351	-1.24900e+01	-5.20884e-10	-7.11517e-01	
352	-1.24800e+01	-5.20864e-10	-7.11517e-01	
353	-1.24700e+01	-5.20844e-10	-7.11517e-01	
354	-1.24600e+01	-5.20824e-10	-7.11517e-01	
355	-1.24500e+01	-5.20804e-10	-7.11517e-01	
356	-1.24400e+01	-5.20783e-10	-7.11517e-01	
357	-1.24300e+01	-5.20764e-10	-7.11517e-01	
358	-1.24200e+01	-5.20743e-10	-7.11517e-01	
359	-1.24100e+01	-5.20724e-10	-7.11517e-01	
360	-1.24000e+01	-5.20703e-10	-7.11517e-01	
361	-1.23900e+01	-5.20683e-10	-7.11517e-01	
362	-1.23800e+01	-5.20664e-10	-7.11517e-01	
363	-1.23700e+01	-5.20643e-10	-7.11517e-01	
364	-1.23600e+01	-5.20624e-10	-7.11517e-01	
365	-1.23500e+01	-5.20603e-10	-7.11517e-01	
366	-1.23400e+01	-5.20583e-10	-7.11517e-01	
367	-1.23300e+01	-5.20563e-10	-7.11517e-01	
368	-1.23200e+01	-5.20543e-10	-7.11517e-01	
369	-1.23100e+01	-5.20523e-10	-7.11517e-01	
370	-1.23000e+01	-5.20503e-10	-7.11517e-01	
371	-1.22900e+01	-5.20483e-10	-7.11517e-01	
372	-1.22800e+01	-5.20463e-10	-7.11517e-01	
373	-1.22700e+01	-5.20443e-10	-7.11517e-01	
374	-1.22600e+01	-5.20423e-10	-7.11517e-01	
375	-1.22500e+01	-5.20403e-10	-7.11517e-01	
376	-1.22400e+01	-5.20383e-10	-7.11517e-01	
377	-1.22300e+01	-5.20363e-10	-7.11517e-01	
378	-1.22200e+01	-5.20343e-10	-7.11517e-01	
379	-1.22100e+01	-5.20323e-10	-7.11517e-01	
380	-1.22000e+01	-5.20304e-10	-7.11517e-01	
381	-1.21900e+01	-5.20284e-10	-7.11517e-01	
382	-1.21800e+01	-5.20264e-10	-7.11517e-01	
383	-1.21700e+01	-5.20244e-10	-7.11517e-01	
384	-1.21600e+01	-5.20224e-10	-7.11517e-01	
385	-1.21500e+01	-5.20204e-10	-7.11517e-01	
386	-1.21400e+01	-5.20184e-10	-7.11517e-01	
387	-1.21300e+01	-5.20164e-10	-7.11517e-01	
388	-1.21200e+01	-5.20144e-10	-7.11517e-01	
389	-1.21100e+01	-5.20124e-10	-7.11517e-01	
390	-1.21000e+01	-5.20104e-10	-7.11517e-01	
391	-1.20900e+01	-5.20084e-10	-7.11517e-01	
392	-1.20800e+01	-5.20064e-10	-7.11517e-01	
393	-1.20700e+01	-5.20044e-10	-7.11517e-01	
394	-1.20600e+01	-5.20023e-10	-7.11517e-01	
395	-1.20500e+01	-5.20004e-10	-7.11517e-01	
396	-1.20400e+01	-5.19984e-10	-7.11517e-01	
397	-1.20300e+01	-5.19963e-10	-7.11517e-01	
398	-1.20200e+01	-5.19943e-10	-7.11517e-01	
399	-1.20100e+01	-5.19923e-10	-7.11517e-01	
400	-1.20000e+01	-5.19904e-10	-7.11517e-01	
401	-1.19900e+01	-5.19884e-10	-7.11517e-01	
402	-1.19800e+01	-5.19863e-10	-7.11517e-01	

Index   v-sweep         v(10,11)/10     v(12)/10        
--------------------------------------------------------------------------------
403	-1.19700e+01	-5.19843e-10	-7.11517e-01	
404	-1.19600e+01	-5.19823e-10	-7.11517e-01	
405	-1.19500e+01	-5.19803e-10	-7.11517e-01	
406	-1.19400e+01	-5.19783e-10	-7.11517e-01	
407	-1.19300e+01	-5.19763e-10	-7.11517e-01	
408	-1.19200e+01	-5.19743e-10	-7.11517e-01	
409	-1.19100e+01	-5.19723e-10	-7.11517e-01	
410	-1.19000e+01	-5.19703e-10	-7.11517e-01	
411	-1.18900e+01	-5.19683e-10	-7.11517e-01	
412	-1.18800e+01	-5.19663e-10	-7.11517e-01	
413	-1.18700e+01	-5.19643e-10	-7.11517e-01	
414	-1.18600e+01	-5.19624e-10	-7.11517e-01	
415	-1.18500e+01	-5.19604e-10	-7.11517e-01	
416	-1.18400e+01	-5.19584e-10	-7.11517e-01	
417	-1.18300e+01	-5.19564e-10	-7.11517e-01	
418	-1.18200e+01	-5.19544e-10	-7.11517e-01	
419	-1.18100e+01	-5.19524e-10	-7.11517e-01	
420	-1.18000e+01	-5.19504e-10	-7.11517e-01	
421	-1.17900e+01	-5.19484e-10	-7.11517e-01	
422	-1.17800e+01	-5.19464e-10	-7.11517e-01	
423	-1.17700e+01	-5.19444e-10	-7.11517e-01	
424	-1.17600e+01	-5.19424e-10	-7.11517e-01	
425	-1.17500e+01	-5.19404e-10	-7.11517e-01	
426	-1.17400e+01	-5.19383e-10	-7.11517e-01	
427	-1.17300e+01	-5.19363e-10	-7.11517e-01	
428	-1.17200e+01	-5.19343e-10	-7.11517e-01	
429	-1.17100e+01	-5.19323e-10	-7.11517e-01	
430	-1.17000e+01	-5.19303e-10	-7.11517e-01	
431	-1.16900e+01	-5.19283e-10	-7.11517e-01	
432	-1.16800e+01	-5.19263e-10	-7.11517e-01	
433	-1.16700e+01	-5.19243e-10	-7.11517e-01	
434	-1.16600e+01	-5.19223e-10	-7.11517e-01	
435	-1.16500e+01	-5.19203e-10	-7.11517e-01	
436	-1.16400e+01	-5.19183e-10	-7.11517e-01	
437	-1.16300e+01	-5.19163e-10	-7.11517e-01	
438	-1.16200e+01	-5.19143e-10	-7.11517e-01	
439	-1.16100e+01	-5.19123e-10	-7.11517e-01	
440	-1.16000e+01	-5.19104e-10	-7.11517e-01	
441	-1.15900e+01	-5.19084e-10	-7.11517e-01	
442	-1.15800e+01	-5.19064e-10	-7.11517e-01	
443	-1.15700e+01	-5.19044e-10	-7.11517e-01	
444	-1.15600e+01	-5.19024e-10	-7.11517e-01	
445	-1.15500e+01	-5.19004e-10	-7.11517e-01	
446	-1.15400e+01	-5.18984e-10	-7.11517e-01	
447	-1.15300e+01	-5.18964e-10	-7.11517e-01	
448	-1.15200e+01	-5.18943e-10	-7.11517e-01	
449	-1.15100e+01	-5.18923e-10	-7.11517e-01	
