-8	-7.68
-8	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.6
-7.92	-7.68
-7.92	-7.6
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.52
-7.92	-7.68
-7.92	-7.6
-7.92	-7.6
-7.92	-7.68
-7.92	-7.6
-7.92	-7.68
-7.92	-7.6
-7.92	-7.76
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.6
-7.92	-7.6
-7.92	-7.6
-7.92	-7.68
-7.92	-7.6
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.92	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.6
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.6
-7.84	-7.6
-7.84	-7.52
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.6
-7.84	-7.68
-7.84	-7.68
-7.84	-7.76
-7.84	-7.68
-7.84	-7.68
-7.84	-7.6
-7.84	-7.52
-7.84	-7.68
-7.84	-7.68
-7.84	-7.6
-7.84	-7.52
-7.84	-7.68
-7.84	-7.68
-7.84	-7.6
-7.84	-7.6
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.52
-7.84	-7.6
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.52
-7.84	-7.68
-7.84	-7.6
-7.84	-7.6
-7.84	-7.6
-7.84	-7.52
-7.84	-7.6
-7.84	-7.6
-7.84	-7.52
-7.84	-7.68
-7.84	-7.52
-7.84	-7.68
-7.84	-7.6
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.52
-7.84	-7.6
-7.84	-7.6
-7.84	-7.6
-7.84	-7.6
-7.84	-7.6
-7.84	-7.68
-7.84	-7.68
-7.84	-7.68
-7.84	-7.6
-7.84	-7.6
-7.84	-7.6
-7.84	-7.44
-7.84	-7.6
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.6
-7.76	-7.6
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.6
-7.76	-7.6
-7.76	-7.6
-7.76	-7.6
-7.76	-7.68
-7.76	-7.68
-7.76	-7.52
-7.76	-7.68
-7.76	-7.68
-7.76	-7.52
-7.76	-7.6
-7.76	-7.52
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.6
-7.76	-7.52
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.52
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.6
-7.76	-7.52
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.52
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.52
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.6
-7.76	-7.6
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.52
-7.76	-7.68
-7.76	-7.6
-7.76	-7.6
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.76
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.52
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.68
-7.76	-7.6
-7.76	-7.68
-7.68	-7.68
-7.68	-7.68
-7.68	-7.6
-7.68	-7.6
-7.68	-7.6
-7.68	-7.68
-7.68	-7.68
-7.68	-7.68
-7.68	-7.68
-7.68	-7.52
-7.68	-7.52
-7.68	-7.52
-7.68	-7.52
-7.68	-7.68
-7.68	-7.6
-7.68	-7.76
-7.68	-7.68
-7.68	-7.68
-7.68	-7.68
-7.68	-7.76
-7.68	-7.68
-7.68	-7.68
-7.68	-7.52
-7.68	-7.6
-7.68	-7.6
-7.68	-7.52
-7.68	-7.68
-7.68	-7.6
-7.68	-7.76
-7.68	-7.6
-7.68	-7.6
-7.68	-7.6
